time,open,high,low,close,volume
1777320000000,76878.23000000,76994.23000000,76844.16000000,76895.84000000,99.13434000
1777320900000,76895.84000000,76994.26000000,76895.84000000,76994.26000000,41.79906000
1777321800000,76994.26000000,77067.80000000,76956.72000000,76992.95000000,105.50210000
1777322700000,76992.94000000,77003.81000000,76940.52000000,76960.43000000,64.37216000
1777323600000,76960.43000000,76960.43000000,76829.01000000,76885.37000000,50.43772000
1777324500000,76885.37000000,76941.69000000,76853.43000000,76913.92000000,43.42274000
1777325400000,76913.91000000,76981.53000000,76883.49000000,76897.52000000,40.65031000
1777326300000,76897.51000000,76944.35000000,76786.80000000,76786.81000000,89.43390000
1777327200000,76786.81000000,76900.00000000,76763.71000000,76857.32000000,71.42026000
1777328100000,76857.31000000,76972.33000000,76850.00000000,76971.44000000,76.34200000
1777329000000,76971.44000000,77040.00000000,76959.80000000,77005.82000000,104.78429000
1777329900000,77005.81000000,77082.78000000,77005.81000000,77066.42000000,112.31704000
1777330800000,77066.42000000,77084.00000000,77018.56000000,77039.04000000,42.16186000
1777331700000,77039.05000000,77208.72000000,77039.04000000,77137.15000000,102.24516000
1777332600000,77137.15000000,77305.71000000,77137.14000000,77305.70000000,133.86660000
1777333500000,77305.70000000,77450.00000000,77287.08000000,77371.32000000,159.99940000
1777334400000,77371.32000000,77437.82000000,77256.38000000,77326.88000000,129.45533000
1777335300000,77326.87000000,77446.50000000,77229.89000000,77233.50000000,64.10712000
1777336200000,77233.49000000,77478.00000000,77210.92000000,77400.92000000,73.36380000
1777337100000,77400.92000000,77473.42000000,77294.11000000,77379.62000000,60.33619000
1777338000000,77379.62000000,77394.10000000,77323.15000000,77344.75000000,47.58279000
1777338900000,77344.75000000,77344.75000000,77194.49000000,77235.84000000,169.85803000
1777339800000,77235.83000000,77235.83000000,77088.88000000,77105.00000000,126.91561000
1777340700000,77105.00000000,77134.80000000,77038.10000000,77084.68000000,60.41959000
1777341600000,77084.69000000,77215.49000000,77045.03000000,77159.77000000,116.26763000
1777342500000,77159.76000000,77227.03000000,77005.07000000,77005.07000000,78.35901000
1777343400000,77005.07000000,77032.00000000,76672.56000000,76707.60000000,164.34134000
1777344300000,76707.60000000,76901.96000000,76681.58000000,76890.93000000,78.78682000
1777345200000,76890.92000000,76890.92000000,76672.00000000,76765.49000000,95.46433000
1777346100000,76765.48000000,76790.16000000,76699.99000000,76763.72000000,66.64676000
1777347000000,76763.72000000,76842.44000000,76753.60000000,76800.43000000,69.25675000
1777347900000,76800.42000000,76842.84000000,76786.81000000,76815.18000000,47.10297000
1777348800000,76815.18000000,76877.10000000,76777.73000000,76877.10000000,47.29021000
1777349700000,76877.09000000,76930.33000000,76701.35000000,76797.41000000,101.98591000
1777350600000,76797.40000000,76878.00000000,76749.96000000,76829.76000000,81.17565000
1777351500000,76829.76000000,76950.00000000,76829.75000000,76888.08000000,44.41197000
1777352400000,76888.08000000,77058.61000000,76888.08000000,76963.82000000,154.87910000
1777353300000,76963.81000000,77154.00000000,76907.60000000,77063.45000000,168.24753000
1777354200000,77063.45000000,77072.51000000,76811.01000000,76865.14000000,114.98530000
1777355100000,76865.14000000,76972.33000000,76865.13000000,76885.98000000,72.68936000
1777356000000,76885.97000000,77027.91000000,76885.97000000,76999.62000000,90.77183000
1777356900000,76999.62000000,77006.32000000,76836.85000000,76905.63000000,82.39100000
1777357800000,76905.64000000,76941.02000000,76593.00000000,76602.16000000,138.72921000
1777358700000,76602.17000000,76763.71000000,76588.00000000,76720.00000000,153.16437000
1777359600000,76720.01000000,76720.01000000,76557.64000000,76557.65000000,152.49502000
1777360500000,76557.65000000,76663.47000000,76424.90000000,76642.43000000,242.78473000
1777361400000,76642.43000000,76889.02000000,76617.70000000,76858.01000000,558.54325000
1777362300000,76858.00000000,76922.22000000,76757.76000000,76879.28000000,678.16751000
1777363200000,76879.28000000,76895.00000000,76786.48000000,76844.97000000,128.21672000
1777364100000,76844.96000000,76977.26000000,76842.81000000,76976.63000000,212.85553000
1777365000000,76976.64000000,77013.63000000,76802.45000000,76815.83000000,594.35930000
1777365900000,76815.83000000,76868.03000000,76741.12000000,76858.59000000,107.64407000
1777366800000,76858.59000000,76863.54000000,76790.01000000,76831.05000000,92.97792000
1777367700000,76831.05000000,76831.05000000,76717.67000000,76790.70000000,89.45184000
1777368600000,76790.70000000,76790.70000000,76637.63000000,76657.42000000,91.16005000
1777369500000,76657.42000000,76659.41000000,76495.91000000,76598.00000000,88.10258000
1777370400000,76597.99000000,76692.19000000,76514.76000000,76521.04000000,88.95992000
1777371300000,76521.04000000,76569.16000000,76484.70000000,76523.47000000,61.16357000
1777372200000,76523.48000000,76620.00000000,76523.47000000,76614.61000000,156.65367000
1777373100000,76614.61000000,76630.02000000,76564.86000000,76618.35000000,111.46847000
1777374000000,76618.35000000,76649.86000000,76440.86000000,76460.97000000,140.44023000
1777374900000,76460.96000000,76480.84000000,76283.82000000,76342.70000000,323.72098000
1777375800000,76342.70000000,76346.49000000,76145.00000000,76288.89000000,341.95819000
1777376700000,76288.90000000,76296.99000000,76130.10000000,76229.00000000,213.59902000
1777377600000,76228.99000000,76314.97000000,76186.45000000,76273.92000000,208.49269000
1777378500000,76273.92000000,76365.99000000,76168.84000000,76221.48000000,142.09376000
1777379400000,76221.48000000,76316.32000000,76180.00000000,76315.20000000,89.07380000
1777380300000,76315.21000000,76421.94000000,76295.47000000,76372.05000000,212.35291000
1777381200000,76372.04000000,76372.05000000,75924.98000000,76135.79000000,563.78327000
1777382100000,76135.78000000,76244.00000000,76028.00000000,76192.90000000,166.63262000
1777383000000,76192.90000000,76357.30000000,76061.97000000,76264.45000000,268.48810000
1777383900000,76264.44000000,76411.72000000,76033.60000000,76189.84000000,289.62101000
1777384800000,76189.85000000,76199.99000000,76018.00000000,76076.73000000,157.45401000
1777385700000,76076.74000000,76085.71000000,75769.40000000,75829.12000000,388.20638000
1777386600000,75829.12000000,75904.00000000,75666.60000000,75862.78000000,477.46197000
1777387500000,75862.78000000,75950.00000000,75691.06000000,75949.99000000,241.15344000
1777388400000,75950.00000000,76068.12000000,75836.88000000,75990.25000000,168.56961000
1777389300000,75990.24000000,76065.22000000,75945.00000000,76024.99000000,147.32559000
1777390200000,76024.99000000,76057.00000000,75882.21000000,75933.70000000,124.80370000
1777391100000,75933.70000000,76085.42000000,75916.35000000,76066.38000000,131.25929000
1777392000000,76066.37000000,76095.46000000,75958.15000000,76020.45000000,107.31323000
1777392900000,76020.46000000,76033.56000000,75947.74000000,75954.58000000,70.40866000
1777393800000,75954.59000000,76007.63000000,75881.28000000,75912.55000000,82.18937000
1777394700000,75912.55000000,76218.06000000,75889.00000000,76125.04000000,187.63408000
1777395600000,76125.04000000,76220.61000000,76000.00000000,76033.56000000,109.56998000
1777396500000,76033.56000000,76137.87000000,75959.05000000,76096.13000000,66.35033000
1777397400000,76096.13000000,76262.63000000,76096.12000000,76192.44000000,99.36939000
1777398300000,76192.44000000,76220.79000000,76117.99000000,76187.30000000,61.83179000
1777399200000,76187.30000000,76266.66000000,76137.86000000,76141.01000000,79.98071000
1777400100000,76141.01000000,76280.91000000,76141.01000000,76233.34000000,55.00286000
1777401000000,76233.34000000,76238.94000000,76168.69000000,76168.69000000,138.07017000
1777401900000,76168.69000000,76250.00000000,76152.41000000,76242.18000000,64.42981000
1777402800000,76242.17000000,76242.18000000,76086.00000000,76086.61000000,43.06826000
1777403700000,76086.61000000,76170.94000000,76066.35000000,76170.93000000,53.08756000
1777404600000,76170.93000000,76320.95000000,76136.27000000,76319.40000000,49.57957000
1777405500000,76319.40000000,76380.83000000,76273.91000000,76330.97000000,113.91877000
1777406400000,76330.97000000,76446.71000000,76323.71000000,76397.69000000,111.45478000
1777407300000,76397.69000000,76400.78000000,76338.40000000,76367.10000000,53.10292000
1777408200000,76367.09000000,76436.73000000,76360.05000000,76415.64000000,45.01573000
1777409100000,76415.65000000,76480.00000000,76415.64000000,76463.95000000,50.14235000
1777410000000,76463.95000000,76481.30000000,76350.84000000,76365.38000000,114.99728000
1777410900000,76365.62000000,76375.35000000,76288.31000000,76301.30000000,72.87704000
1777411800000,76301.31000000,76410.45000000,76301.30000000,76315.82000000,49.84403000
1777412700000,76315.82000000,76417.94000000,76267.61000000,76357.15000000,43.45522000
1777413600000,76357.15000000,76446.26000000,76332.00000000,76364.27000000,53.78282000
1777414500000,76364.27000000,76371.83000000,76318.71000000,76329.44000000,23.62640000
1777415400000,76329.44000000,76364.30000000,76292.19000000,76292.19000000,29.12269000
1777416300000,76292.20000000,76297.77000000,76218.00000000,76242.17000000,51.07795000
1777417200000,76242.17000000,76346.89000000,76197.02000000,76346.89000000,67.48057000
1777418100000,76346.88000000,76363.21000000,76266.94000000,76285.52000000,25.93020000
1777419000000,76285.53000000,76305.16000000,76249.31000000,76300.72000000,31.66604000
1777419900000,76300.72000000,76370.00000000,76300.72000000,76342.77000000,54.86304000
1777420800000,76342.78000000,76385.28000000,76303.13000000,76332.40000000,226.43021000
1777421700000,76332.40000000,76346.33000000,76276.00000000,76319.24000000,55.19246000
1777422600000,76319.25000000,76419.15000000,76288.98000000,76400.46000000,79.36765000
1777423500000,76400.46000000,76557.97000000,76391.15000000,76512.00000000,275.89485000
1777424400000,76511.99000000,76545.14000000,76316.65000000,76359.67000000,120.63012000
1777425300000,76359.67000000,76399.58000000,76221.49000000,76236.14000000,66.21767000
1777426200000,76236.15000000,76410.47000000,76187.75000000,76410.47000000,60.57501000
1777427100000,76410.46000000,76668.02000000,76395.74000000,76571.00000000,124.06538000
1777428000000,76571.00000000,76666.82000000,76513.07000000,76548.32000000,107.41165000
1777428900000,76548.31000000,76565.76000000,76460.96000000,76460.97000000,62.43749000
1777429800000,76460.97000000,76468.62000000,76402.72000000,76435.21000000,76.88152000
1777430700000,76435.21000000,76531.43000000,76434.29000000,76531.29000000,68.56596000
1777431600000,76531.29000000,76622.78000000,76519.94000000,76622.78000000,65.14094000
1777432500000,76622.77000000,76899.83000000,76622.77000000,76882.00000000,195.64014000
1777433400000,76881.99000000,77127.62000000,76802.44000000,77079.11000000,216.31019000
1777434300000,77079.12000000,77082.24000000,76933.66000000,76994.78000000,91.16800000
1777435200000,76994.77000000,77008.68000000,76880.00000000,76926.06000000,122.57586000
1777436100000,76926.06000000,77057.11000000,76926.06000000,77041.81000000,69.95435000
1777437000000,77041.81000000,77455.71000000,77020.73000000,77318.10000000,330.64427000
1777437900000,77318.09000000,77368.77000000,77250.48000000,77269.76000000,132.06949000
1777438800000,77269.76000000,77301.82000000,77200.00000000,77224.34000000,90.30213000
1777439700000,77224.35000000,77272.45000000,77198.07000000,77272.45000000,84.27372000
1777440600000,77272.45000000,77301.00000000,77221.02000000,77248.12000000,88.14042000
1777441500000,77248.12000000,77329.31000000,77248.11000000,77288.38000000,150.24022000
1777442400000,77288.39000000,77337.57000000,77192.07000000,77218.53000000,132.48861000
1777443300000,77218.52000000,77227.00000000,77083.38000000,77083.39000000,152.10190000
1777444200000,77083.39000000,77117.16000000,77011.20000000,77011.22000000,105.17644000
1777445100000,77011.22000000,77260.22000000,76907.07000000,77031.06000000,584.62238000
1777446000000,77031.07000000,77107.87000000,77031.06000000,77092.66000000,407.71685000
1777446900000,77092.66000000,77108.29000000,77050.29000000,77064.19000000,136.88747000
1777447800000,77064.19000000,77182.91000000,77064.19000000,77127.55000000,90.10959000
1777448700000,77127.54000000,77127.55000000,77031.06000000,77053.64000000,297.27140000
1777449600000,77053.65000000,77087.15000000,76984.88000000,77030.54000000,100.04405000
1777450500000,77030.55000000,77148.79000000,77020.78000000,77106.01000000,105.40960000
1777451400000,77106.01000000,77106.01000000,76972.32000000,77064.90000000,257.01576000
1777452300000,77064.89000000,77074.62000000,77025.93000000,77046.32000000,76.62780000
1777453200000,77046.31000000,77072.96000000,76972.32000000,77072.95000000,83.12565000
1777454100000,77072.95000000,77142.00000000,77057.41000000,77127.74000000,79.55591000
1777455000000,77127.74000000,77285.00000000,77127.73000000,77258.00000000,121.26093000
1777455900000,77258.00000000,77800.00000000,77242.53000000,77642.00000000,551.59822000
1777456800000,77642.00000000,77817.57000000,77642.00000000,77720.85000000,215.10210000
1777457700000,77720.85000000,77899.86000000,77710.00000000,77885.28000000,223.44435000
1777458600000,77885.28000000,77904.93000000,77563.80000000,77563.81000000,241.96828000
1777459500000,77563.81000000,77666.35000000,77559.19000000,77619.61000000,110.30149000
1777460400000,77619.62000000,77673.20000000,77506.88000000,77579.69000000,131.32526000
1777461300000,77579.70000000,77607.40000000,77485.81000000,77515.00000000,109.29226000
1777462200000,77515.00000000,77670.73000000,77508.07000000,77571.53000000,123.57881000
1777463100000,77571.53000000,77694.61000000,77546.00000000,77590.03000000,167.55507000
1777464000000,77590.04000000,77596.39000000,76850.00000000,77310.12000000,664.16642000
1777464900000,77310.12000000,77415.98000000,76908.47000000,77145.78000000,680.37120000
1777465800000,77145.78000000,77175.64000000,76992.50000000,77162.20000000,154.12744000
1777466700000,77162.19000000,77208.72000000,77125.92000000,77143.68000000,277.68643000
1777467600000,77143.68000000,77205.72000000,77072.39000000,77178.95000000,113.39973000
1777468500000,77178.96000000,77240.00000000,76859.09000000,76924.10000000,189.59801000
1777469400000,76924.11000000,76924.11000000,76563.00000000,76563.00000000,415.51029000
1777470300000,76563.01000000,76877.15000000,76425.62000000,76783.43000000,282.18687000
1777471200000,76783.42000000,76783.43000000,76543.51000000,76588.85000000,158.52490000
1777472100000,76588.50000000,76767.71000000,76503.20000000,76717.99000000,211.21241000
1777473000000,76717.99000000,76927.69000000,76584.42000000,76602.26000000,796.00126000
1777473900000,76602.27000000,76668.45000000,76489.99000000,76570.00000000,187.98214000
1777474800000,76570.00000000,76634.61000000,76150.00000000,76255.00000000,342.77333000
1777475700000,76254.99000000,76364.88000000,76194.40000000,76230.53000000,180.83526000
1777476600000,76230.53000000,76335.12000000,75971.07000000,75975.00000000,299.47884000
1777477500000,75975.01000000,76041.80000000,75705.32000000,75924.25000000,309.66991000
1777478400000,75924.24000000,76125.47000000,75847.71000000,76031.77000000,235.95717000
1777479300000,76031.77000000,76116.47000000,75696.13000000,75837.01000000,477.42594000
1777480200000,75837.00000000,75911.04000000,75720.96000000,75887.34000000,160.54413000
1777481100000,75887.33000000,75908.00000000,75707.69000000,75803.54000000,147.17355000
1777482000000,75803.55000000,76015.27000000,75803.55000000,75936.36000000,145.68290000
1777482900000,75936.36000000,76112.98000000,75811.24000000,75891.40000000,185.88013000
1777483800000,75891.40000000,76018.34000000,75881.59000000,76018.33000000,92.68679000
1777484700000,76018.33000000,76184.01000000,75940.12000000,76184.01000000,125.68452000
1777485600000,76184.00000000,76274.80000000,74937.52000000,75192.52000000,1111.63357000
1777486500000,75192.51000000,75385.24000000,75084.00000000,75150.37000000,331.15934000
1777487400000,75150.37000000,75361.68000000,74958.66000000,75242.43000000,299.73047000
1777488300000,75242.42000000,75517.33000000,75225.00000000,75513.91000000,184.35971000
1777489200000,75513.92000000,75570.18000000,75374.49000000,75568.41000000,155.53270000
1777490100000,75567.04000000,75591.83000000,75454.76000000,75531.29000000,104.85630000
1777491000000,75531.29000000,75531.30000000,75302.31000000,75438.56000000,128.09275000
1777491900000,75438.55000000,75565.69000000,75432.49000000,75563.86000000,76.09365000
1777492800000,75563.87000000,75716.54000000,75497.43000000,75528.81000000,264.87864000
1777493700000,75528.82000000,75688.09000000,75524.41000000,75679.70000000,116.65316000
1777494600000,75679.70000000,75857.32000000,75586.00000000,75773.61000000,131.19320000
1777495500000,75773.61000000,75856.08000000,75666.79000000,75676.79000000,62.58673000
1777496400000,75676.79000000,75850.00000000,75607.70000000,75794.67000000,100.47597000
1777497300000,75794.67000000,75898.67000000,75794.67000000,75822.88000000,56.88715000
1777498200000,75822.88000000,75973.50000000,75801.67000000,75942.49000000,101.48915000
1777499100000,75942.49000000,76088.90000000,75932.76000000,75933.93000000,104.21250000
1777500000000,75933.94000000,75969.42000000,75850.00000000,75965.73000000,80.64301000
1777500900000,75965.73000000,76004.14000000,75818.14000000,75839.75000000,83.10733000
1777501800000,75839.74000000,75975.38000000,75839.74000000,75962.86000000,52.38656000
1777502700000,75962.85000000,75970.65000000,75891.28000000,75927.38000000,56.19707000
1777503600000,75927.38000000,75990.06000000,75864.95000000,75987.62000000,44.28591000
1777504500000,75987.62000000,75989.29000000,75692.33000000,75771.21000000,110.87803000
1777505400000,75771.20000000,75864.91000000,75771.20000000,75861.06000000,72.01913000
1777506300000,75861.07000000,75880.71000000,75774.60000000,75780.00000000,52.30874000
1777507200000,75780.00000000,75867.49000000,75715.44000000,75719.89000000,139.78040000
1777508100000,75719.90000000,75817.99000000,75656.03000000,75817.99000000,72.60295000
1777509000000,75818.00000000,76172.34000000,75818.00000000,76091.35000000,166.97848000
1777509900000,76091.35000000,76344.61000000,76091.35000000,76248.74000000,183.35278000
1777510800000,76248.76000000,76360.56000000,76180.50000000,76234.02000000,80.31567000
1777511700000,76234.01000000,76408.83000000,76178.73000000,76349.59000000,66.76437000
1777512600000,76349.58000000,76412.41000000,76239.76000000,76346.00000000,59.55904000
1777513500000,76346.00000000,76473.26000000,76218.94000000,76232.80000000,124.89745000
1777514400000,76232.81000000,76351.04000000,76232.80000000,76316.70000000,65.75213000
1777515300000,76316.70000000,76343.54000000,76107.82000000,76122.64000000,72.41361000
1777516200000,76122.64000000,76122.64000000,75494.70000000,75614.11000000,298.01220000
1777517100000,75614.11000000,75760.88000000,75560.29000000,75704.74000000,100.88971000
1777518000000,75704.74000000,75865.12000000,75659.85000000,75828.64000000,50.19218000
1777518900000,75828.65000000,75897.39000000,75770.67000000,75893.97000000,47.77204000
1777519800000,75893.97000000,75987.84000000,75845.70000000,75949.04000000,46.14804000
1777520700000,75949.03000000,75994.26000000,75900.83000000,75928.10000000,38.01421000
1777521600000,75928.09000000,75963.92000000,75707.52000000,75792.03000000,116.13835000
1777522500000,75792.04000000,75801.10000000,75670.02000000,75683.43000000,47.88477000
1777523400000,75683.44000000,75687.21000000,75414.57000000,75426.62000000,150.80557000
1777524300000,75426.61000000,75534.65000000,75426.61000000,75497.00000000,112.14057000
1777525200000,75497.01000000,75627.33000000,75480.00000000,75611.77000000,91.33829000
1777526100000,75611.78000000,75626.08000000,75323.65000000,75429.05000000,97.95526000
1777527000000,75429.06000000,75750.00000000,75422.72000000,75707.40000000,232.95455000
1777527900000,75707.40000000,75743.50000000,75595.99000000,75600.09000000,69.46105000
1777528800000,75600.09000000,75682.19000000,75569.99000000,75594.90000000,127.60490000
1777529700000,75594.89000000,75696.32000000,75594.89000000,75676.00000000,45.03527000
1777530600000,75676.00000000,75867.90000000,75676.00000000,75744.04000000,140.61333000
1777531500000,75744.03000000,75786.34000000,75709.99000000,75753.53000000,58.89722000
1777532400000,75753.54000000,75849.69000000,75718.50000000,75806.02000000,82.31333000
1777533300000,75806.01000000,75893.58000000,75782.56000000,75884.53000000,61.82489000
1777534200000,75884.54000000,76082.97000000,75884.53000000,76075.28000000,209.12608000
1777535100000,76075.29000000,76179.91000000,76068.23000000,76161.67000000,163.48753000
1777536000000,76161.67000000,76208.92000000,76076.06000000,76092.07000000,81.00347000
1777536900000,76092.07000000,76163.25000000,76019.57000000,76075.92000000,120.42175000
1777537800000,76075.92000000,76144.16000000,76050.00000000,76135.00000000,61.82443000
1777538700000,76135.00000000,76146.75000000,76058.16000000,76058.17000000,87.69606000
1777539600000,76058.17000000,76097.85000000,76019.57000000,76077.09000000,133.75995000
1777540500000,76077.09000000,76220.20000000,76012.60000000,76216.77000000,113.59306000
1777541400000,76216.77000000,76339.38000000,76079.81000000,76079.81000000,122.93379000
1777542300000,76079.82000000,76196.31000000,76075.69000000,76097.19000000,74.72377000
1777543200000,76097.19000000,76163.52000000,76036.79000000,76036.80000000,63.52607000
1777544100000,76036.80000000,76069.11000000,75974.93000000,75974.94000000,85.96033000
1777545000000,75974.94000000,76119.19000000,75974.94000000,76043.02000000,139.78790000
1777545900000,76043.02000000,76069.11000000,75999.90000000,76028.66000000,75.91289000
1777546800000,76028.66000000,76244.36000000,76028.66000000,76150.47000000,148.99381000
1777547700000,76150.48000000,76191.45000000,76093.11000000,76109.21000000,72.67019000
1777548600000,76109.21000000,76140.33000000,75910.44000000,75929.48000000,166.40838000
1777549500000,75929.48000000,76085.62000000,75876.29000000,76059.43000000,162.81429000
1777550400000,76059.42000000,76169.55000000,76042.75000000,76146.61000000,89.19657000
1777551300000,76146.61000000,76500.00000000,76141.11000000,76344.23000000,804.45278000
1777552200000,76344.23000000,76511.22000000,76255.01000000,76255.01000000,510.52755000
1777553100000,76255.01000000,76420.00000000,76254.00000000,76308.48000000,116.40304000
1777554000000,76308.48000000,76367.65000000,76270.94000000,76315.80000000,126.29483000
1777554900000,76315.80000000,76347.63000000,76159.45000000,76186.63000000,96.35750000
1777555800000,76186.63000000,76644.44000000,76116.20000000,76638.04000000,393.46769000
1777556700000,76638.04000000,76669.14000000,76412.00000000,76420.44000000,311.04620000
1777557600000,76420.45000000,76597.51000000,76278.04000000,76360.52000000,238.03962000
1777558500000,76360.52000000,76368.16000000,76093.81000000,76354.20000000,196.31896000
1777559400000,76354.20000000,76557.97000000,76216.89000000,76346.36000000,132.66563000
1777560300000,76346.00000000,76470.99000000,76272.19000000,76301.24000000,116.72891000
1777561200000,76301.25000000,76439.32000000,76163.16000000,76424.65000000,123.94692000
1777562100000,76424.66000000,76500.00000000,76370.40000000,76500.00000000,55.59060000
1777563000000,76500.00000000,76653.60000000,76378.00000000,76465.74000000,125.66610000
1777563900000,76465.74000000,76529.14000000,76331.34000000,76473.60000000,69.49676000
1777564800000,76473.60000000,76484.60000000,76362.59000000,76473.61000000,54.53985000
1777565700000,76473.60000000,76473.61000000,76300.00000000,76355.18000000,37.56295000
1777566600000,76355.19000000,76419.55000000,76325.14000000,76342.62000000,28.25056000
1777567500000,76342.62000000,76376.85000000,76228.27000000,76261.03000000,45.09705000
1777568400000,76261.04000000,76328.71000000,76214.46000000,76224.25000000,77.00839000
1777569300000,76224.26000000,76224.26000000,76111.00000000,76143.12000000,98.04445000
1777570200000,76143.12000000,76263.45000000,76143.12000000,76160.87000000,57.22470000
1777571100000,76160.86000000,76300.20000000,76160.86000000,76250.01000000,41.54525000
1777572000000,76250.00000000,76372.28000000,76246.00000000,76269.60000000,50.19296000
1777572900000,76269.60000000,76468.84000000,76268.65000000,76281.25000000,51.88228000
1777573800000,76281.26000000,76404.83000000,76204.40000000,76398.64000000,48.92583000
1777574700000,76398.64000000,76468.27000000,76350.00000000,76350.00000000,33.15460000
1777575600000,76350.00000000,76482.61000000,76308.33000000,76451.53000000,65.19024000
1777576500000,76451.53000000,76511.48000000,76425.96000000,76471.71000000,74.13310000
1777577400000,76471.70000000,76514.80000000,76418.46000000,76443.27000000,98.28520000
1777578300000,76443.27000000,76459.56000000,76377.14000000,76412.80000000,69.92922000
1777579200000,76412.80000000,76472.97000000,76358.18000000,76447.85000000,47.89706000
1777580100000,76447.86000000,76564.00000000,76318.31000000,76476.42000000,111.77384000
1777581000000,76476.42000000,76550.96000000,76452.29000000,76521.21000000,60.93151000
1777581900000,76521.21000000,76568.90000000,76492.45000000,76492.46000000,66.46480000
1777582800000,76492.45000000,76535.42000000,76452.42000000,76494.59000000,44.30122000
1777583700000,76494.58000000,76494.59000000,76323.04000000,76337.50000000,31.19845000
1777584600000,76337.50000000,76458.00000000,76337.50000000,76390.41000000,31.45190000
1777585500000,76390.41000000,76390.41000000,76240.78000000,76241.78000000,76.13012000
1777586400000,76241.77000000,76366.79000000,76240.78000000,76366.78000000,53.53078000
1777587300000,76366.79000000,76449.16000000,76366.19000000,76439.54000000,29.73243000
1777588200000,76439.53000000,76442.02000000,76275.10000000,76334.97000000,42.69496000
1777589100000,76334.97000000,76373.16000000,76206.02000000,76237.06000000,32.60718000
1777590000000,76237.07000000,76323.07000000,76217.96000000,76299.08000000,48.81900000
1777590900000,76299.07000000,76334.72000000,76290.85000000,76334.71000000,31.78269000
1777591800000,76334.72000000,76375.99000000,76322.15000000,76334.37000000,49.56263000
1777592700000,76334.36000000,76380.20000000,76305.07000000,76346.57000000,52.71485000
1777593600000,76346.58000000,76514.00000000,76320.42000000,76469.81000000,186.86833000
1777594500000,76469.80000000,76578.00000000,76469.80000000,76531.81000000,56.46990000
1777595400000,76531.82000000,76560.00000000,76458.00000000,76528.37000000,203.33172000
1777596300000,76528.37000000,76591.00000000,76402.91000000,76458.05000000,56.21849000
1777597200000,76458.06000000,76589.34000000,76449.50000000,76564.00000000,66.57260000
1777598100000,76564.00000000,76630.00000000,76530.01000000,76536.81000000,107.55184000
1777599000000,76536.81000000,76640.64000000,76536.81000000,76618.08000000,202.52297000
1777599900000,76618.07000000,76776.21000000,76615.97000000,76686.13000000,110.19813000
1777600800000,76686.12000000,76744.60000000,76622.21000000,76674.82000000,91.84048000
1777601700000,76674.82000000,76729.70000000,76610.10000000,76628.90000000,40.57887000
1777602600000,76628.90000000,76639.95000000,76564.58000000,76596.02000000,28.28613000
1777603500000,76596.01000000,76615.01000000,76533.74000000,76592.54000000,43.74890000
1777604400000,76592.54000000,76700.84000000,76555.06000000,76698.98000000,40.52704000
1777605300000,76698.97000000,77453.74000000,76698.97000000,77198.27000000,735.92207000
1777606200000,77198.27000000,77285.79000000,77082.32000000,77158.40000000,222.15926000
1777607100000,77158.40000000,77208.00000000,77072.09000000,77131.08000000,57.59076000
1777608000000,77131.08000000,77176.00000000,77068.18000000,77116.28000000,84.28269000
1777608900000,77116.28000000,77206.38000000,76653.60000000,77012.35000000,743.47744000
1777609800000,77012.35000000,77083.98000000,76997.11000000,77081.86000000,60.04591000
1777610700000,77081.86000000,77104.22000000,77018.64000000,77042.44000000,107.95317000
1777611600000,77042.44000000,77184.96000000,77033.91000000,77140.27000000,76.65641000
1777612500000,77140.27000000,77141.26000000,77054.65000000,77079.96000000,40.24707000
1777613400000,77079.97000000,77137.60000000,77058.41000000,77125.00000000,119.18309000
1777614300000,77125.00000000,77176.67000000,77115.85000000,77165.98000000,47.66454000
1777615200000,77165.99000000,77176.67000000,77087.57000000,77145.49000000,43.46608000
1777616100000,77145.49000000,77179.53000000,77112.06000000,77150.04000000,44.08709000
1777617000000,77150.04000000,77170.00000000,76956.20000000,77066.00000000,208.37226000
1777617900000,77066.00000000,77112.54000000,76882.00000000,76993.48000000,143.22662000
1777618800000,76993.49000000,77094.00000000,76970.23000000,77038.90000000,56.40812000
1777619700000,77038.90000000,77106.50000000,76994.11000000,77004.14000000,201.89932000
1777620600000,77004.13000000,77049.82000000,76957.04000000,76996.88000000,209.15300000
1777621500000,76996.87000000,77140.36000000,76996.74000000,77130.54000000,166.27206000
1777622400000,77130.54000000,77250.00000000,77048.00000000,77250.00000000,208.09032000
1777623300000,77249.99000000,77500.00000000,77227.75000000,77440.73000000,361.79558000
1777624200000,77440.74000000,77457.99000000,77361.82000000,77370.66000000,82.60631000
1777625100000,77370.67000000,77382.46000000,77358.15000000,77377.47000000,45.24340000
1777626000000,77377.48000000,77391.99000000,77289.18000000,77338.73000000,95.87223000
1777626900000,77338.74000000,77377.91000000,77299.34000000,77346.80000000,92.60730000
1777627800000,77346.81000000,77346.81000000,77275.23000000,77279.94000000,92.50511000
1777628700000,77279.94000000,77279.94000000,77200.15000000,77268.55000000,74.18095000
1777629600000,77268.56000000,77268.56000000,77146.48000000,77159.42000000,62.23021000
1777630500000,77159.41000000,77433.72000000,77159.41000000,77349.10000000,148.51050000
1777631400000,77349.11000000,77361.77000000,77251.00000000,77251.01000000,45.67436000
1777632300000,77251.00000000,77305.39000000,77251.00000000,77304.34000000,74.57737000
1777633200000,77303.80000000,77331.00000000,77263.66000000,77324.48000000,161.08413000
